
	Du är en hjälpsam assistent vars uppgift är att skriva en Wikipedia-artikel om Inomhusvärldsmästerskapen i friidrott 2022, skriv artikeln på svenska.
	Du får ENDAST använda nedanstående egenskapsvärdepar som din informationskälla.
	Du behöver inte förklara varför du inte kan skapa en fullständig wikipedia artikel eller om du inte vet så får du gissa så bra du kan. 
 	Jag vill ENDAST ha Wikipedia artikeln, jag behöver ingen information om hur du har skapat artikeln. 
  	Lägg inte till några nya källor. Skriv artikeln så likt Wikipedia som möjligt. Skriv artikeln så utförligt som möjligt.
	Svara på svenska.  

	label: 2022 World Athletics Indoor Championships
comment: The 18th World Athletics Indoor Championships were held from 18 to 20 March 2022 in Belgrade, Serbia. Ethiopia headed the medal table, with 4 gold medals, despite winning only nine in total. United States, second on gold medals won with 3, won the most medals, 19.
name: 18
wikiPageWikiLink: Jarret_Eaton
wikiPageWikiLink: Taymir_Burnet
wikiPageWikiLink: Terrence_Agard
wikiPageWikiLink: Tomas_Walsh
wikiPageWikiLink: Armand_Duplantis
wikiPageWikiLink: Ashley_Moloney
wikiPageWikiLink: Chase_Ealey
wikiPageWikiLink: Jereem_Richards
wikiPageWikiLink: Jessica_Schilder
wikiPageWikiLink: Jochem_Dobber
wikiPageWikiLink: Junelle_Bromfield
wikiPageWikiLink: Justyna_Święty-Ersetic
wikiPageWikiLink: Katie_Nageotte
wikiPageWikiLink: Kendell_Williams
wikiPageWikiLink: Kevin_Borlée
wikiPageWikiLink: Kimberly_Williams_(triple_jumper)
wikiPageWikiLink: Kinga_Gacka
wikiPageWikiLink: Lamecha_Girma
wikiPageWikiLink: Donald_Scott_(triple_jumper)
wikiPageWikiLink: Manuel_Guijarro_(athlete)
wikiPageWikiLink: Marc_Scott
wikiPageWikiLink: Marcell_Jacobs
wikiPageWikiLink: Mariano_García
wikiPageWikiLink: Marquis_Dendy
wikiPageWikiLink: Marvin_Bracy
wikiPageWikiLink: Pole_vault
wikiPageWikiLink: Iga_Baumgart-Witan
wikiPageWikiLink: Kosovo
wikiPageWikiLink: Mikiah_Brisco
wikiPageWikiLink: Miltiadis_Tentoglou
wikiPageWikiLink: Natalia_Kaczmarek
wikiPageWikiLink: Selemon_Barega
wikiPageWikiLink: Shaunae_Miller-Uibo
wikiPageWikiLink: Woo_Sang-hyeok
wikiPageWikiLink: World_Athletics_Indoor_Championships
wikiPageWikiLink: Yaroslava_Mahuchikh
wikiPageWikiLink: Indoor_heptathlon
wikiPageWikiLink: Isayah_Boers
wikiPageWikiLink: Belgrade_Serbia
wikiPageWikiLink: Elinor_Purrier_St._Pierre
wikiPageWikiLink: Gresa_Bakraqi
wikiPageExternalLink: world-athletics-indoor-championships
silverSlo: 0
silverSrb: 0
thumbnail: 2022_World_Athletics_Indoor_Championships_Logo.png?width=300
bronzeBah: 0
bronzeKen: 1
goldBah: 1
goldKen: 0
silverBah: 1
silverKen: 1
bronzeJam: 2
goldJam: 1
silverJam: 0
bronzeTto: 0
bronzeUga: 1
goldTto: 1
goldUga: 0
silverTto: 0
silverUga: 0
bronzeNed: 2
events: 26
goldNed: 0
silverNed: 2
bronzeFra: 0
bronzeIta: 1
bronzeKaz: 1
bronzeKor: 0
bronzeNor: 0
bronzePol: 1
bronzeSwe: 1
bronzeUkr: 0
bronzeUsa: 9
dates: --03-20
goldFra: 1
goldIta: 1
goldKaz: 0
goldKor: 1
goldNor: 0
goldPol: 0
goldSwe: 1
goldUkr: 1
goldUsa: 3
host: SRB
logo: 2022
next: 2023_World_Athletics_Indoor_Championships
previous: 2018_IAAF_World_Indoor_Championships
silverFra: 1
silverIta: 0
silverKaz: 0
silverKor: 0
silverNor: 1
silverPol: 1
silverSwe: 1
silverUkr: 1
silverUsa: 7
size: 250
stadium: Štark_Arena
athletesParticipating: 611
bronzeCan: 0
bronzeCub: 0
goldCan: 1
goldCub: 1
nationsParticipating: 128
silverCan: 0
silverCub: 0
bronzeBra: 0
bronzeEsp: 0
bronzeNzl: 2
bronzePor: 0
goldBra: 1
goldEsp: 1
goldNzl: 0
goldPor: 1
silverBra: 1
silverEsp: 1
silverNzl: 0
silverPor: 1
bronzeVen: 0
goldVen: 1
silverVen: 0
bronzeAus: 1
bronzeBel: 0
bronzeGbr: 2
bronzeGre: 0
bronzeSui: 0
goldAus: 0
goldBel: 2
goldGbr: 0
goldGre: 1
goldSui: 1
hostCity: Belgrade, Serbia
silverAus: 1
silverBel: 0
silverGbr: 0
silverGre: 0
silverSui: 2
bronzeNgr: 0
goldNgr: 0
silverNgr: 1
abstract: The 18th World Athletics Indoor Championships were held from 18 to 20 March 2022 in Belgrade, Serbia. Ethiopia headed the medal table, with 4 gold medals, despite winning only nine in total. United States, second on gold medals won with 3, won the most medals, 19.
bronzeEth: 2
goldEth: 4
silverEth: 3
bronzeSlo: 1
bronzeSrb: 0
goldSlo: 0
goldSrb: 1
hostSrb: yes
wasDerivedFrom: 2022_World_Athletics_Indoor_Championships?oldid=1102511132&ns=0
wikiPageLength: 25542
isPrimaryTopicOf: 2022_World_Athletics_Indoor_Championships
	
