
	Du är en hjälpsam assistent vars uppgift är att skriva en Wikipedia-artikel om Juniorvärldsmästerskapen i nordisk skidsport 2022, skriv artikeln på svenska.
	Du får ENDAST använda nedanstående egenskapsvärdepar som din informationskälla.
	Du behöver inte förklara varför du inte kan skapa en fullständig wikipedia artikel eller om du inte vet så får du gissa så bra du kan. 
 	Jag vill ENDAST ha Wikipedia artikeln, jag behöver ingen information om hur du har skapat artikeln. 
  	Lägg inte till några nya källor. Skriv artikeln så likt Wikipedia som möjligt. Skriv artikeln så utförligt som möjligt.
	Svara på svenska.  

	label: 2022 Nordic Junior World Ski Championships
comment: The 2022 FIS Nordic Junior World Ski Championships were held from 22 February to 6 March 2022 in Zakopane, Poland and Lygna, Norway.
name: 2022
wikiPageWikiLink: Elizaveta_Bekisheva
wikiPageWikiLink: Haruka_Kasai
wikiPageWikiLink: Jonas_Schuster
wikiPageWikiLink: Maksim_Bartolj
wikiPageWikiLink: Markus_Müller_(ski_jumper)
wikiPageWikiLink: Nagomi_Nakayama
wikiPageWikiLink: Taja_Bodlaj
wikiPageWikiLink: Théo_Schely
wikiPageWikiLink: Adrian_Thon_Gundersrud
wikiPageWikiLink: Aleksander_Elde_Holmboe
wikiPageWikiLink: Arsi_Ruuskanen
wikiPageWikiLink: Arsi_Tietäväinen
wikiPageWikiLink: Ben_Bayer
wikiPageWikiLink: Brian_Bushey
wikiPageWikiLink: Christina_Feicht
wikiPageWikiLink: Dariya_Nepryayeva
wikiPageWikiLink: Eelis_Meriläinen
wikiPageWikiLink: Eve-Ondine_Duchaufour
wikiPageWikiLink: Finn_Braun
wikiPageWikiLink: Germana_Thannheimer
wikiPageWikiLink: Heidi_Dyhre_Traaserud
wikiPageWikiLink: Hina_Tsuchida
wikiPageWikiLink: Ivan_Gorbunov_(skier)
wikiPageWikiLink: Johannes_Aardal
wikiPageWikiLink: Johannes_Lønnestad_Flaaten
wikiPageWikiLink: Kilian_Gütl
wikiPageWikiLink: Lara_Dellit
wikiPageWikiLink: Luca_Geyer
wikiPageWikiLink: Magnus_Øyaas_Håbrekke
wikiPageWikiLink: Marcel_Stržinar
wikiPageWikiLink: Mari_Folkvord
wikiPageWikiLink: Michael_Earnhart
wikiPageWikiLink: Natalie_Armbruster
wikiPageWikiLink: Nikita_Denisov_(skier)
wikiPageWikiLink: Nikita_Rodionov_(skier)
wikiPageWikiLink: Nikolai_Elde_Holmboe
wikiPageWikiLink: Paul_Walcher
wikiPageWikiLink: Per_Einar_Skjæret_Strømhaug
wikiPageWikiLink: Pia_Lilian_Kübler
wikiPageWikiLink: Preben_Horven
wikiPageWikiLink: Samuel_Lev
wikiPageWikiLink: Saveliy_Korostelev
wikiPageWikiLink: Simon_Mach
wikiPageWikiLink: Simon_Spiewok
wikiPageWikiLink: Sindre_Ulven_Jørgensen
wikiPageWikiLink: Torje_Seljeset
wikiPageWikiLink: Tristan_Sommerfeldt
wikiPageWikiLink: Tuva_Anine_Brusveen-Jensen
wikiPageWikiLink: Verena_Veit
wikiPageWikiLink: Walker_Hall_(skier)
wikiPageWikiLink: Waltteri_Karhumaa
wikiPageWikiLink: Denis_Filimonov
wikiPageWikiLink: Jules_Chappaz
wikiPageWikiLink: Ringo_Miyajima
wikiPageWikiLink: Jerneja_Repinc_Zupančič
wikiPageWikiLink: Lara_Logar
wikiPageWikiLink: Michelle_Göbel
wikiPageWikiLink: Håvard_Moseby
wikiPageWikiLink: Alexander_Ivshin
wikiPageWikiLink: Anna_Kozhinova
wikiPageWikiLink: Eidar_Johan_Strøm
wikiPageWikiLink: Emma_Kirkeberg_Mørk
wikiPageWikiLink: Helen_Hoffmann
wikiPageWikiLink: Moa_Hansson
wikiPageWikiLink: Niko_Anttola
wikiPageWikiLink: Annalena_Slamik
wikiPageWikiLink: Daniel_Tschofenig
wikiPageWikiLink: Daniela_Dejori
wikiPageWikiLink: Evgeniya_Krupitskaya
wikiPageWikiLink: Nataliya_Mekryukova
silverSlo: 2
thumbnail: 2022_Nordic_Junior_World_Ski_Championships_Lygna.png?width=300
hostNor: yes
bronzeFin: 0
bronzeFra: 0
bronzeGer: 5
bronzeIta: 0
bronzeNor: 2
bronzeNor: 4
bronzeNor: 6
bronzePol: 0
bronzeRus: 3
bronzeRus: 6
bronzeSwe: 0
bronzeUsa: 1
dates: --02-22
flagTemplate: flagcountry
goldFin: 1
goldFin: 2
goldFra: 0
goldGer: 2
goldIta: 1
goldNor: 1
goldNor: 3
goldNor: 4
goldPol: 0
goldRus: 0
goldRus: 4
goldSwe: 0
goldSwe: 1
goldUsa: 0
host: NOR
location: Zakopane
location: Poland
location: Lygna [no], Norway
next: 2023_Nordic_Junior_World_Ski_Championships
previous: 2021_Nordic_Junior_World_Ski_Championships
silverFin: 0
silverFin: 2
silverFra: 1
silverGer: 0
silverIta: 2
silverNor: 0
silverNor: 3
silverPol: 1
silverRus: 1
silverRus: 3
silverRus: 4
silverSwe: 1
silverSwe: 2
silverSwe: 3
silverUsa: 0
size: 150
bronzeCan: 1
goldCan: 0
silverCan: 0
bronzeJpn: 0
bronzeLat: 0
goldJpn: 0
goldLat: 0
silverJpn: 2
silverLat: 1
hostPol: yes
bronzeAut: 3
bronzeSui: 0
goldAut: 4
goldSui: 2
silverAut: 1
silverSui: 0
abstract: The 2022 FIS Nordic Junior World Ski Championships were held from 22 February to 6 March 2022 in Zakopane, Poland and Lygna, Norway.
bronzeSlo: 0
goldSlo: 2
hostNote: and
wasDerivedFrom: 2022_Nordic_Junior_World_Ski_Championships?oldid=1076762795&ns=0
wikiPageLength: 15163
isPrimaryTopicOf: 2022_Nordic_Junior_World_Ski_Championships
	
